card_id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
2345,1833,Visa,Debit,4078898258495002,2015-07-01,929,YES,2,16386,2015-03-01,2015,No
1818,1833,Visa,Credit,4301058381185328,2023-03-01,147,YES,1,10100,2020-02-01,2020,No
794,1833,Visa,Debit,4256933161358353,2020-10-01,83,YES,2,3472,2020-01-01,2020,No
395,829,Amex,Credit,336470004427582,2022-04-01,487,YES,1,7700,2020-01-01,2020,No
523,829,Mastercard,Debit,5898279833645788,2023-10-01,139,YES,3,11018,2020-01-01,2020,No
3636,829,Visa,Credit,4066440794075203,2024-04-01,921,YES,2,8200,2018-06-01,2018,No
3840,1879,Mastercard,Debit,5201386771432172,2018-09-01,392,YES,1,4976,2008-07-01,2008,No
5399,1879,Amex,Credit,320871039524025,2018-07-01,845,YES,1,4100,2004-11-01,2009,No
4560,236,Visa,Debit,4003314505746426,2021-07-01,531,YES,2,6076,2004-09-01,2011,No
1546,1619,Mastercard,Credit,5218007897890577,2021-12-01,185,YES,3,8000,2020-02-01,2020,No
1443,1619,Discover,Credit,6997197066610978,2023-08-01,619,YES,2,14600,2020-02-01,2020,No
5111,1619,Mastercard,Credit,5105294422027242,2024-03-01,831,YES,1,8300,2008-10-01,2010,No
3015,1619,Visa,Debit,4063054242876751,2024-08-01,647,YES,2,19054,2009-05-01,2017,No
1547,1146,Mastercard,Debit,5078853441156478,2020-03-01,930,YES,1,29265,2020-02-01,2020,No
1548,1146,Mastercard,Debit,5547476180953081,2020-02-01,765,YES,1,22245,2020-02-01,2020,No
1549,1146,Mastercard,Debit,5788341339048168,2021-10-01,750,YES,2,17028,2020-02-01,2020,No
1172,803,Mastercard,Debit (Prepaid),5390318153988797,2020-02-01,243,YES,2,67,2009-02-01,2014,No
3222,803,Discover,Credit,6713344750325700,2005-10-01,728,YES,2,15300,2001-06-01,2011,No
4882,803,Mastercard,Debit,5918188974230799,2021-01-01,670,YES,1,20552,2015-09-01,2015,No
524,193,Mastercard,Debit (Prepaid),5412046613062340,2021-03-01,587,YES,2,32,2020-01-01,2020,No
297,1686,Mastercard,Debit,5422337679062478,2024-02-01,976,YES,1,48003,2012-01-01,2012,No
2617,1686,Visa,Credit,4623874187817166,2024-07-01,385,YES,1,16300,2009-04-01,2013,No
2999,1686,Mastercard,Credit,5430681770747921,2024-04-01,594,YES,2,10800,2009-05-01,2010,No
89,1959,Amex,Credit,398744318776089,2021-02-01,992,YES,2,11100,2006-01-01,2009,No
1281,1342,Visa,Debit (Prepaid),4971872629769691,2022-06-01,724,YES,3,64,2011-02-01,2011,No
2070,1371,Visa,Credit,4007064696917946,2022-11-01,478,YES,1,17300,2004-03-01,2007,No
2328,1371,Mastercard,Credit,5282316108928795,2023-04-01,378,YES,1,13900,2014-03-01,2014,No
3117,1371,Mastercard,Debit,5739342319047051,2020-02-01,749,YES,2,23807,2012-05-01,2012,No
4059,1371,Visa,Debit (Prepaid),4025636893394293,2021-06-01,112,NO,2,140,2017-07-01,2017,No
4446,1371,Mastercard,Debit,5969443034028028,2024-12-01,783,YES,2,26329,2015-08-01,2015,No
3929,1371,Mastercard,Debit,5572820991241224,2023-09-01,178,NO,1,25224,2010-07-01,2011,No
4387,1067,Discover,Credit,6276276211895289,2020-12-01,681,YES,2,8500,2012-08-01,2012,No
1063,1067,Visa,Credit,4690211102957031,2023-06-01,820,NO,1,11200,2005-02-01,2009,No
3382,1067,Mastercard,Debit,5309046764363183,2013-01-01,336,YES,2,14576,2008-06-01,2011,No
3016,1067,Visa,Credit,4668940576231188,2021-04-01,310,YES,1,9000,2009-05-01,2009,No
1819,1067,Visa,Debit,4937598275581336,2020-06-01,557,YES,1,21409,2020-02-01,2020,No
2602,1019,Mastercard,Debit,5722539468448178,2014-03-01,567,YES,2,7406,2009-04-01,2014,No
5170,1019,Visa,Credit,4318814007161209,2016-03-01,388,YES,2,3300,2009-10-01,2010,No
5112,1019,Mastercard,Credit,5436428996800938,2023-11-01,845,YES,1,7300,2008-10-01,2010,No
4794,1019,Visa,Debit,4811603557913131,2024-10-01,994,YES,1,4386,2010-09-01,2016,No
6025,1568,Visa,Credit,4165611178865695,2023-07-01,388,YES,1,13000,2010-12-01,2012,No
977,1568,Mastercard,Debit,5318873508559141,2020-04-01,125,YES,2,14418,2000-02-01,2005,No
3000,1568,Mastercard,Debit,5390794078159439,2022-07-01,644,YES,2,9120,2009-05-01,2013,No
2913,1765,Visa,Debit,4240386642532591,2013-02-01,460,YES,1,11588,2006-05-01,2008,No
4808,1765,Mastercard,Credit,5529087189553039,2023-10-01,242,NO,1,7500,2011-09-01,2011,No
4376,1765,Visa,Debit,4874991494846383,2011-09-01,140,YES,2,18042,2011-08-01,2011,No
5731,1875,Mastercard,Debit,5208237598527230,2018-08-01,261,YES,2,13694,2017-11-01,2017,No
4100,1875,Mastercard,Debit,5198979610127128,2021-04-01,198,YES,2,15849,2001-08-01,2009,No
4167,1875,Visa,Debit,4557993037807765,2024-06-01,133,YES,1,16566,2005-08-01,2009,No
5955,1875,Discover,Credit,6626432321225878,2012-04-01,326,YES,1,10400,2009-12-01,2009,No
1550,1111,Mastercard,Credit,5222647370028655,2020-02-01,719,YES,1,9200,2020-02-01,2020,No
1551,1111,Mastercard,Debit,5809837164960502,2020-02-01,924,YES,2,17967,2020-02-01,2020,No
396,1111,Amex,Credit,396462574931667,2021-01-01,620,YES,2,8400,2020-01-01,2020,No
525,1160,Mastercard,Debit,5422957944601642,2024-09-01,948,YES,1,14168,2020-01-01,2020,No
1820,1160,Visa,Debit,4123194661733540,2020-06-01,64,YES,1,3149,2020-02-01,2020,No
1552,1574,Mastercard,Debit,5782529755084769,2023-04-01,269,YES,1,13161,2020-02-01,2020,No
1041,189,Visa,Credit,4754358973470963,2020-09-01,373,YES,2,11700,2004-02-01,2008,No
1370,189,Mastercard,Debit,5027764290591247,2019-01-01,566,YES,1,17678,2017-02-01,2017,No
4887,189,Visa,Debit (Prepaid),4326629340318761,2020-04-01,522,YES,1,81,2015-09-01,2015,No
4055,189,Mastercard,Debit,5305887216431015,2023-01-01,421,YES,2,26231,2017-07-01,2017,No
2367,466,Visa,Credit,4856130775211817,2021-11-01,465,YES,1,7700,2017-03-01,2017,No
5467,466,Visa,Credit,4665143171978631,2022-08-01,867,YES,1,6800,2006-11-01,2009,No
2247,466,Mastercard,Debit,5937799398015248,2023-03-01,923,YES,2,736,2010-03-01,2015,No
5263,659,Visa,Debit (Prepaid),4060923248609933,2018-08-01,596,YES,1,96,2012-10-01,2012,No
5304,659,Mastercard,Debit,5310596598623892,2017-04-01,141,NO,1,14977,2015-10-01,2015,No
1821,659,Visa,Debit,4341345706839092,2023-04-01,273,YES,1,13162,2020-02-01,2020,No
4864,659,Visa,Debit,4623542302475012,2019-11-01,482,YES,2,17649,2013-09-01,2013,No
5658,659,Visa,Debit,4494703150961667,2021-02-01,363,YES,1,10538,2011-11-01,2011,No
5486,659,Mastercard,Credit,5605519998768278,2022-02-01,522,YES,2,10500,2007-11-01,2011,No
128,659,Mastercard,Debit (Prepaid),5315223005212889,2020-11-01,984,YES,2,74,2007-01-01,2010,No
4973,942,Visa,Debit,4374159186975002,2018-02-01,407,YES,1,39441,2002-10-01,2008,No
3174,942,Mastercard,Debit,5253617024037347,2022-11-01,224,YES,2,27720,2016-05-01,2016,No
2670,942,Amex,Credit,376110023635089,2023-05-01,593,YES,1,20800,2011-04-01,2013,No
2772,942,Visa,Credit,4309882951597541,2022-10-01,139,YES,2,5300,2017-04-01,2017,No
22,1234,Visa,Debit (Prepaid),4634294164066043,2023-01-01,50,NO,1,65,2001-01-01,2007,No
1822,841,Visa,Debit,4252420197645247,2021-08-01,661,YES,2,20182,2020-02-01,2020,No
795,841,Visa,Credit,4729190647946641,2020-01-01,219,YES,2,8700,2020-01-01,2020,No
796,1388,Visa,Credit,4272312295078550,2020-05-01,575,YES,1,23300,2020-01-01,2020,No
797,1388,Visa,Debit,4159082277360922,2020-02-01,566,YES,1,8989,2020-01-01,2020,No
1553,1056,Mastercard,Debit,5227469913438853,2024-02-01,788,YES,1,41816,2020-02-01,2020,No
798,1056,Visa,Debit,4669977836863167,2020-03-01,452,YES,1,16202,2020-01-01,2020,No
3586,1056,Visa,Debit,4339544686242558,2020-10-01,141,YES,2,39457,2014-06-01,2014,No
3441,345,Visa,Credit,4346937080498804,2024-09-01,769,YES,3,7900,2009-06-01,2009,No
1084,308,Mastercard,Credit,5603668323038217,2023-01-01,118,YES,2,7400,2006-02-01,2008,No
3628,308,Mastercard,Debit (Prepaid),5677571318458572,2023-08-01,426,YES,2,107,2018-06-01,2018,No
2421,1922,Visa,Debit (Prepaid),4910699106963260,2021-03-01,36,YES,1,24,2001-04-01,2009,No
3280,1156,Visa,Debit,4129256843458775,2022-08-01,936,YES,2,88743,2004-06-01,2010,No
12,1156,Visa,Credit,4008696033204121,2023-02-01,124,NO,1,57200,1999-01-01,2011,No
3143,1156,Discover,Credit,6822627615926082,2022-08-01,344,NO,1,2500,2014-05-01,2014,No
4128,1156,Mastercard,Debit,5843025504634580,2009-12-01,568,YES,1,151223,2004-08-01,2009,No
175,1156,Visa,Credit,4860334220798378,2020-02-01,146,YES,1,61100,2008-01-01,2010,No
3764,561,Mastercard,Debit,5250625336912959,2022-04-01,326,YES,1,26960,2006-07-01,2010,No
6053,561,Visa,Debit,4295691183724130,2022-12-01,78,YES,1,16531,2011-12-01,2011,No
2716,561,Mastercard,Debit (Prepaid),5918296616309874,2024-05-01,983,YES,1,69,2013-04-01,2013,No
6119,561,Mastercard,Debit,5051979533646210,2021-08-01,72,YES,1,14054,2016-12-01,2016,No
4575,561,Mastercard,Credit,5175842699412235,2024-12-01,438,YES,1,9100,2005-09-01,2015,No
526,507,Mastercard,Debit (Prepaid),5366433748394946,2020-02-01,959,YES,3,74,2020-01-01,2020,No
5316,1522,Visa,Credit,4260588104283621,2024-06-01,646,YES,2,23000,2016-10-01,2016,No
5213,1522,Visa,Credit,4328913170467623,2024-09-01,875,YES,2,21900,2010-10-01,2013,No
368,1522,Mastercard,Credit,5856087823647751,2020-02-01,101,YES,2,11200,2018-01-01,2018,No
5545,695,Visa,Debit,4918920924597941,2020-12-01,463,YES,1,22676,2008-11-01,2012,No
3442,285,Visa,Debit (Prepaid),4099931530727553,2022-02-01,393,YES,1,65,2009-06-01,2009,No
4196,285,Discover,Credit,6749467984713176,2010-08-01,619,YES,2,12000,2007-08-01,2012,No
2156,285,Visa,Debit,4141516913053061,2020-05-01,962,YES,1,20723,2007-03-01,2013,No
2927,285,Mastercard,Credit,5158289509346685,2023-01-01,32,YES,2,11500,2007-05-01,2007,No
5747,285,Discover,Credit,6676808854553552,2021-04-01,65,YES,2,7300,1991-12-01,2009,No
5041,113,Amex,Credit,300105541992311,2010-07-01,939,NO,1,14400,2006-10-01,2010,No
3608,113,Mastercard,Credit,5263770459718869,2021-10-01,775,YES,2,14200,2016-06-01,2016,No
3705,113,Visa,Debit,4642596554799017,2020-06-01,494,YES,1,18818,2003-07-01,2008,No
4586,113,Visa,Debit,4197307053098795,2022-02-01,125,YES,1,20509,2005-09-01,2007,No
4526,113,Visa,Debit,4171435281156177,2023-01-01,914,YES,1,17510,2002-09-01,2008,No
4937,1039,Visa,Debit,4510409231872101,2024-06-01,704,YES,1,3335,1998-10-01,2012,No
5791,1039,Mastercard,Debit,5804171060704037,2020-02-01,104,YES,2,4598,2003-12-01,2017,No
304,1039,Visa,Credit,4015655705133748,2020-01-01,144,YES,2,4900,2012-01-01,2012,No
5004,1039,Mastercard,Debit,5955617938111739,2013-08-01,483,YES,2,18498,2004-10-01,2010,No
2943,176,Visa,Debit,4801908937828143,2024-02-01,380,YES,2,7312,2007-05-01,2008,No
2603,176,Mastercard,Debit,5064601983715345,2024-06-01,589,YES,2,34799,2009-04-01,2014,No
972,176,Visa,Debit,4826493105617247,2021-04-01,588,YES,2,19882,1999-02-01,2010,No
6026,176,Visa,Debit (Prepaid),4787366069867365,2019-12-01,787,YES,2,57,2010-12-01,2017,No
2049,1104,Visa,Debit,4860568003530350,2005-06-01,137,YES,1,14383,2003-03-01,2011,No
4507,1104,Visa,Debit,4699453860223857,2005-12-01,654,NO,1,20666,2000-09-01,2011,No
4768,1104,Mastercard,Credit,5708794034518412,2024-04-01,59,NO,1,8600,2010-09-01,2012,No
4849,1104,Mastercard,Credit,5882977035145192,2021-10-01,491,YES,2,11400,2013-09-01,2013,No
3994,1104,Mastercard,Debit,5229188034672607,2012-12-01,135,YES,2,19695,2012-07-01,2012,No
5766,1104,Visa,Debit,4061173043608031,2021-05-01,265,YES,1,16578,2000-12-01,2010,No
5297,946,Visa,Credit,4489171973874626,2020-09-01,973,YES,2,8700,2014-10-01,2014,No
5403,946,Mastercard,Credit,5004215911399097,2022-01-01,811,YES,1,10600,2004-11-01,2013,No
97,946,Mastercard,Debit,5079585270593856,2021-02-01,606,YES,1,12925,2006-01-01,2010,No
4487,946,Mastercard,Debit,5364046151913832,1997-10-01,969,YES,2,906,1994-09-01,2013,No
527,1465,Mastercard,Credit,5118544604271729,2023-01-01,774,YES,1,11600,2020-01-01,2020,No
4903,1465,Amex,Credit,315010583302267,2021-06-01,201,YES,2,10700,2017-09-01,2017,No
1173,1465,Mastercard,Debit,5023279394330752,2022-02-01,976,NO,1,42142,2009-02-01,2010,No
1554,25,Mastercard,Credit,5947629329454123,2020-02-01,571,YES,1,4000,2020-02-01,2020,No
1350,571,Amex,Credit,398280185520858,2015-11-01,89,YES,2,7200,2015-02-01,2015,No
312,571,Mastercard,Debit,5611435574657615,2023-02-01,150,YES,2,13019,2013-01-01,2013,No
4047,571,Visa,Debit,4401126536336200,2023-11-01,42,YES,1,16647,2016-07-01,2016,No
5960,571,Mastercard,Debit,5060522440059037,2017-02-01,556,YES,1,12247,2009-12-01,2009,No
528,1396,Mastercard,Debit (Prepaid),5683429952038146,2020-02-01,101,YES,1,23,2020-01-01,2020,No
799,1396,Visa,Debit (Prepaid),4412629636683083,2024-05-01,282,YES,1,91,2020-01-01,2020,No
1555,1396,Mastercard,Debit (Prepaid),5887279363070093,2020-02-01,119,YES,2,77,2020-02-01,2020,No
1823,599,Visa,Debit,4802532694603491,2021-03-01,868,YES,1,82677,2020-02-01,2020,No
800,599,Visa,Credit,4190870670928435,2023-07-01,928,YES,2,23400,2020-01-01,2020,No
529,599,Mastercard,Debit,5040077771754434,2020-01-01,475,YES,1,72868,2020-01-01,2020,No
4539,1074,Visa,Debit,4479936453853477,2024-09-01,793,NO,2,15029,2003-09-01,2007,No
3903,1074,Visa,Credit,4131571170230452,2021-05-01,738,YES,1,9700,2009-07-01,2013,No
5961,1074,Mastercard,Debit,5531150587815560,2023-12-01,428,YES,2,6847,2009-12-01,2009,No
2044,1074,Mastercard,Credit,5291527325386659,2022-07-01,396,YES,2,4800,2003-03-01,2011,No
4108,1074,Mastercard,Debit,5482406481344925,2022-02-01,332,YES,1,17294,2002-08-01,2010,No
5680,214,Visa,Credit,4159886669620519,2012-11-01,693,YES,3,0,2012-11-01,2012,No
5005,771,Mastercard,Debit,5024268740137327,2024-10-01,738,YES,2,5857,2004-10-01,2007,No
4986,771,Mastercard,Debit,5778350556346106,2023-01-01,199,YES,2,17536,2003-10-01,2010,No
3803,771,Mastercard,Debit (Prepaid),5559733534356395,2020-09-01,153,YES,2,61,2007-07-01,2016,No
5104,520,Amex,Credit,371903508360130,2024-04-01,251,YES,1,13300,2008-10-01,2014,No
2020,520,Mastercard,Debit,5905896056968976,2022-05-01,924,YES,1,34278,2001-03-01,2010,No
4129,520,Mastercard,Debit,5844997309688106,2007-10-01,563,YES,2,38235,2004-08-01,2016,No
3948,520,Visa,Debit,4719754046419733,2024-09-01,990,NO,2,1587,2010-07-01,2013,No
2659,520,Visa,Debit,4594555086793748,2022-10-01,454,YES,2,28156,2010-04-01,2010,No
5468,288,Visa,Credit,4591747777139073,2022-05-01,694,NO,1,6500,2006-11-01,2018,No
6039,288,Mastercard,Debit,5592784175875657,2012-10-01,692,YES,2,4324,2011-12-01,2011,No
3497,288,Visa,Debit,4495057265994448,2022-01-01,846,YES,2,1112,2010-06-01,2010,No
1824,1979,Visa,Credit,4461982939631759,2020-02-01,706,YES,1,19600,2020-02-01,2020,No
2548,1979,Visa,Debit,4086265157159129,2023-05-01,965,YES,2,15182,2007-04-01,2009,No
4396,1979,Visa,Credit,4813172947971800,2017-05-01,550,YES,1,14200,2012-08-01,2012,No
2812,1979,Mastercard,Debit,5393830319691225,2022-08-01,765,YES,1,30065,2001-05-01,2011,No
1825,1253,Visa,Credit,4254314337252554,2022-05-01,597,NO,1,10600,2020-02-01,2020,No
5691,1253,Visa,Debit,4792077988071121,2020-08-01,969,YES,1,39764,2013-11-01,2013,No
3841,1253,Mastercard,Debit,5546499017389142,2023-10-01,468,YES,1,27208,2008-07-01,2008,No
2248,1253,Mastercard,Debit,5498290106887759,2016-03-01,927,NO,1,29637,2010-03-01,2010,No
1556,1253,Mastercard,Debit,5969016640971734,2020-02-01,625,YES,1,24442,2020-02-01,2020,No
2561,1253,Mastercard,Debit,5805455899430052,2024-09-01,461,YES,2,28390,2008-04-01,2008,No
4869,311,Amex,Credit,398921295633424,2024-01-01,659,YES,2,6600,2014-09-01,2014,No
4094,311,Mastercard,Debit,5922157962642456,2007-10-01,869,YES,1,11510,1999-08-01,2011,No
4600,311,Mastercard,Credit,5840051343792983,2012-06-01,650,YES,1,6400,2006-09-01,2011,No
93,311,Discover,Credit,6129847719830710,2024-08-01,972,YES,1,1800,2006-01-01,2007,No
81,1346,Visa,Credit,4509891646969778,2024-03-01,503,YES,2,1500,2005-01-01,2009,No
801,1346,Visa,Debit,4836727908429089,2020-01-01,314,YES,1,14813,2020-01-01,2020,No
2877,1622,Mastercard,Debit,5215629197170613,2020-12-01,502,YES,2,40176,2005-05-01,2009,No
90,852,Amex,Credit,377759808724051,2023-10-01,360,YES,1,10300,2006-01-01,2013,No
1282,852,Visa,Credit,4373234712011855,2020-01-01,735,YES,2,4400,2011-02-01,2011,No
4187,852,Visa,Debit,4251519859550278,2019-04-01,637,YES,2,15878,2006-08-01,2008,No
4039,1394,Visa,Credit,4812870507989207,2020-06-01,393,YES,2,8500,2015-07-01,2015,No
530,1394,Mastercard,Debit,5610324213392857,2023-10-01,951,YES,2,18022,2020-01-01,2020,No
3468,1394,Mastercard,Debit,5542638681640102,2016-06-01,555,YES,1,19597,2010-06-01,2010,No
6027,1394,Visa,Debit,4365836294015490,2021-09-01,569,YES,1,51504,2010-12-01,2010,No
82,957,Visa,Debit,4823239404534030,2021-10-01,123,YES,2,28717,2005-01-01,2014,No
5042,957,Amex,Credit,335477025007820,2021-11-01,741,NO,1,7100,2006-10-01,2006,No
4532,957,Mastercard,Debit,5405712448987535,2020-06-01,515,NO,1,27974,2003-09-01,2012,No
5078,515,Mastercard,Debit,5713915813035539,2022-12-01,155,NO,2,6629,2007-10-01,2008,No
5487,515,Mastercard,Debit,5554873957809710,2024-03-01,511,YES,2,2093,2007-11-01,2015,No
3984,515,Visa,Debit,4170871321743414,2023-09-01,676,YES,2,27053,2011-07-01,2011,No
3235,515,Mastercard,Debit,5870786595656028,2023-05-01,221,YES,2,15800,2002-06-01,2012,No
2831,1303,Visa,Debit,4178535461392083,2015-05-01,804,YES,1,20699,2002-05-01,2008,No
2705,1303,Visa,Debit,4671850635889899,2020-11-01,859,YES,2,31662,2012-04-01,2012,No
6000,1303,Mastercard,Credit,5219123186357731,2023-06-01,5,YES,1,18900,2010-12-01,2011,No
5059,1303,Visa,Credit,4135829985251308,2006-11-01,69,YES,2,14200,2006-10-01,2010,No
6085,1303,Mastercard,Debit,5434239693376748,2022-12-01,501,YES,2,25292,2013-12-01,2013,No
1557,1303,Mastercard,Debit,5483162440698414,2023-03-01,973,YES,1,19299,2020-02-01,2020,No
4226,1303,Visa,Debit,4815904170762930,2017-03-01,581,YES,2,27215,2007-08-01,2010,No
3765,1287,Mastercard,Debit,5461068745624979,2012-04-01,47,YES,2,10934,2006-07-01,2015,No
5564,296,Mastercard,Credit,5831265252494760,2015-04-01,530,YES,2,20300,2009-11-01,2010,No
4939,296,Amex,Credit,364958962386268,2012-10-01,140,YES,2,9700,1999-10-01,2007,No
3331,296,Visa,Debit (Prepaid),4237846626072618,2023-08-01,204,NO,2,87,2006-06-01,2006,No
1330,1059,Visa,Credit,4365828013345605,2023-02-01,945,YES,2,11700,2013-02-01,2013,No
2641,1059,Mastercard,Debit,5577607865497293,2024-12-01,463,YES,2,16460,2010-04-01,2010,No
4483,1059,Visa,Debit,4602472596754075,2023-04-01,588,YES,1,27036,2019-08-01,2019,No
5641,1378,Amex,Credit,343796888595234,2020-06-01,130,YES,2,3100,2011-11-01,2011,No
283,1378,Visa,Debit,4686786422368480,2021-08-01,648,YES,1,21757,2011-01-01,2011,No
4227,1378,Visa,Debit,4584216972557578,2021-07-01,880,YES,2,15925,2007-08-01,2007,No
2921,1378,Amex,Credit,335015591165588,2019-12-01,916,YES,1,10100,2007-05-01,2016,No
4066,1297,Mastercard,Debit,5198483282511111,2022-07-01,392,YES,2,20660,2018-07-01,2018,No
1242,1297,Visa,Debit,4470355925741360,2022-05-01,231,YES,1,18301,2010-02-01,2010,No
5627,1297,Visa,Credit,4118885453058690,2011-05-01,419,YES,2,14200,2010-11-01,2018,No
5982,1727,Visa,Debit,4475380884726150,2024-06-01,972,YES,1,24230,2009-12-01,2011,No
319,1727,Visa,Debit,4304585079155855,2013-10-01,340,YES,1,19636,2013-01-01,2013,No
1379,1727,Mastercard,Debit (Prepaid),5000846807980564,2024-07-01,345,YES,3,102,2018-02-01,2018,No
5329,1727,Mastercard,Debit,5655027232477390,2022-09-01,848,YES,2,21218,2018-10-01,2018,No
4918,1727,Visa,Debit,4602706416826257,2021-03-01,862,YES,2,27066,2018-09-01,2018,No
3766,1727,Mastercard,Debit,5180082121310715,2016-06-01,148,YES,2,19723,2006-07-01,2010,No
1826,310,Visa,Debit,4906910670363168,2020-12-01,443,YES,2,21990,2020-02-01,2020,No
531,310,Mastercard,Debit,5037135277339675,2021-11-01,719,YES,2,26251,2020-01-01,2020,No
1359,673,Visa,Debit,4815588963693440,2022-04-01,752,NO,2,14614,2015-02-01,2015,No
2422,673,Visa,Credit,4239689640583423,2022-11-01,10,YES,1,12800,2001-04-01,2003,No
978,673,Mastercard,Debit,5965680471968381,2006-02-01,491,YES,2,17897,2000-02-01,2013,No
1827,673,Visa,Credit,4023269244492110,2024-06-01,413,YES,1,8700,2020-02-01,2020,No
4570,1283,Amex,Credit,388335286539294,2021-09-01,695,YES,2,19500,2005-09-01,2007,No
2341,1283,Mastercard,Debit,5418596356337176,2015-06-01,899,YES,1,24111,2015-03-01,2015,No
5305,1283,Mastercard,Debit,5930575507132281,2023-06-01,751,YES,1,34839,2015-10-01,2015,No
3469,1283,Mastercard,Credit,5293527173763220,2023-04-01,542,YES,1,12800,2010-06-01,2012,No
5404,1239,Mastercard,Credit,5073085904399854,2021-10-01,19,YES,2,9600,2004-11-01,2011,No
3744,1239,Visa,Debit,4046787704522231,2022-04-01,654,YES,2,15112,2005-07-01,2016,No
532,1239,Mastercard,Credit,5539431041002735,2024-09-01,932,YES,2,11100,2020-01-01,2020,No
1243,1239,Visa,Debit,4488660162981931,2023-06-01,852,YES,1,14295,2010-02-01,2010,No
533,1691,Mastercard,Credit,5618482408174959,2020-02-01,793,YES,1,5400,2020-01-01,2020,No
225,1078,Mastercard,Debit,5792661772040761,2023-10-01,862,YES,2,18092,2010-01-01,2015,No
5488,1078,Mastercard,Debit,5446646218200600,2022-12-01,473,YES,2,23244,2007-11-01,2007,No
4397,124,Visa,Debit,4886036634951653,2023-04-01,841,YES,1,12639,2012-08-01,2012,No
4022,124,Mastercard,Debit,5208111902646302,2021-12-01,143,YES,1,13482,2014-07-01,2014,No
3050,124,Mastercard,Debit,5683051566552763,2024-03-01,924,YES,1,13022,2010-05-01,2010,No
